,datetime,O3,STATUS,NO,STATUS2,NO2,STATUS3,NOX,STATUS4,SO2,STATUS5,CO,STATUS6,PM10,STATUS7,Temp Int,STATUS8,Temp Ext,STATUS9,RH,STATUS10,WS,STATUS11,WD,STATUS12,PRECIPITACION,STATUS13,Rad Solar,PM10 Analogico,STATUS14,PM2.5 Analogico,O32,STATUS15,NO3,STATUS16,NO22,STATUS17,NOX2,STATUS18,SO22,STATUS19,CO2,STATUS20,PM2.5 Digital,UV,UVI,STATUS21
837,04/06/2021 21:00,0.029,144,0.002,144,0.023,144,0.024,144,0.0024,144,0.774,144,22.9,151,23.9,144,25.4,144,48.1,144,2.9,144,198.3,144,0,144,7,22.6,151,7,0.029,144,0.001,144,0.022,144,0.024,144,0.0022,144,0.758,144,0,0,0.22,151
838,04/06/2021 22:00,0.024,144,0.003,144,0.028,144,0.03,144,0.0024,144,0.801,144,21.7,151,23.9,144,24.7,144,48.9,144,2.5,144,189.3,144,0,144,7,21.4,144,7,0.024,144,0.002,144,0.028,144,0.029,144,0.0022,144,0.787,144,0,0,0.22,151
839,04/06/2021 23:00,0.02,144,0.002,144,0.027,144,0.028,144,0.0024,144,0.908,144,21.5,151,23.9,144,24.2,144,48.3,144,2.6,144,175.6,144,0,144,7,21.3,144,7,0.02,144,0.001,144,0.026,144,0.028,144,0.0022,151,0.908,151,0,0,0.22,151
840,05/06/2021 00:00,0.024,144,0.002,144,0.017,144,0.018,144,0.0026,144,0.75,144,29,151,23.9,144,23.4,144,51.1,144,2.2,144,220.7,144,0,144,7,28.7,144,7,0.025,144,0.001,144,0.017,144,0.018,144,0.0024,151,0.738,144,0,0,0.22,151
841,05/06/2021 01:00,0.02,144,0.003,144,0.019,144,0.021,144,0.003,144,0.67,144,14.9,144,23.9,144,22.4,144,59.5,144,2.8,144,235.6,144,0,144,7,14.7,144,7,0.02,144,0.002,144,0.018,144,0.02,144,0.0029,144,0.659,144,0,0,0.22,151
842,05/06/2021 02:00,0.02,144,0.002,144,0.019,144,0.02,144,0.003,144,0.668,144,10.9,151,23.9,144,21.6,144,71.6,144,3.4,144,243.7,144,0,144,7,10.7,144,7,0.02,144,0.001,146,0.019,144,0.02,144,0.0028,144,0.657,144,0,0,0.22,151
843,05/06/2021 03:00,0.026,144,0.002,144,0.009,144,0.01,144,0.0026,144,0.675,144,14.1,151,23.9,144,20.8,144,81.9,144,5.1,144,240.6,144,0,144,7,13.9,144,7,0.026,144,0.002,144,0.008,144,0.01,144,0.0024,144,0.661,144,0,0,0.22,151
844,05/06/2021 04:00,0.022,144,0.002,144,0.014,144,0.015,144,0.0031,144,0.673,144,17.7,151,23.9,144,20.3,144,83.6,144,3.9,144,239.3,144,0,144,7,17.5,144,7,0.023,144,0.002,144,0.014,144,0.015,144,0.0029,144,0.661,144,0,0,0.21,151
845,05/06/2021 05:00,0.022,144,0.004,144,0.011,144,0.014,144,0.0027,144,0.683,144,20.6,151,23.9,144,20,144,84.4,144,1.9,144,253.3,144,0,144,7,20.4,151,7,0.022,144,0.003,144,0.01,144,0.013,144,0.0025,144,0.671,144,0,0,0.22,151
846,05/06/2021 06:00,0.02,144,0.002,144,0.014,144,0.015,144,0.0027,144,0.73,144,18.9,151,24,144,19.9,144,83.2,144,1.7,144,230.2,144,0,144,7,18.7,144,7,0.02,144,0.001,144,0.013,144,0.015,144,0.0026,144,0.715,144,0,0,0.22,151
847,05/06/2021 07:00,0.011,144,0.007,144,0.025,144,0.031,144,0.0027,144,0.908,144,19.3,151,24,144,19.9,144,83,144,0.2,144,194.8,144,0,144,7,19.1,144,7,0.012,144,0.006,144,0.025,144,0.031,144,0.0025,144,0.894,144,0,0,0.3,151
848,05/06/2021 08:00,0.014,144,0.011,144,0.028,144,0.038,144,0.003,144,1.021,144,25.5,151,24,144,20.5,144,78.6,144,1.6,144,60.9,144,0,144,7,25.2,144,7,0.015,144,0.011,144,0.027,144,0.038,144,0.0028,144,1.007,144,0,0,0.91,151
849,05/06/2021 09:00,0.02,144,0.013,144,0.03,144,0.042,144,0.0033,144,1.096,144,32.2,151,24,144,22.2,144,71.6,144,2.1,144,88.2,144,0,144,7,31.8,144,7,0.02,144,0.012,144,0.029,144,0.042,144,0.0031,144,1.081,144,0,0,2.33,151
850,05/06/2021 10:00,0.031,144,0.007,144,0.018,144,0.024,144,0.0029,144,0.813,144,31.9,144,24,144,23.7,144,63.4,144,2.4,144,157.2,144,0,144,7,31.5,144,7,0.031,144,0.006,144,0.017,144,0.023,144,0.0027,144,0.798,144,0,0,4.52,0
851,05/06/2021 11:00,0.043,144,0.005,144,0.012,144,0.017,144,0.0026,144,0.583,144,23.7,151,24.1,144,25.4,144,51.6,144,2.9,144,182.1,144,0,144,7,23.4,144,7,0.043,144,0.004,144,0.012,144,0.016,144,0.0024,144,0.566,144,0,0,7.43,151
852,05/06/2021 12:00,0.049,144,0.003,144,0.009,144,0.011,144,0.0025,144,0.48,144,23.2,151,24.2,144,27.3,144,42.5,144,3.7,144,155.6,144,0,144,7,23,144,7,0.049,144,0.002,144,0.009,144,0.011,144,0.0023,144,0.459,144,0,0,9.7,151
853,05/06/2021 13:00,0.053,144,0.003,144,0.011,144,0.013,144,0.0028,144,0.492,144,14.7,151,24.2,144,28.4,144,39.5,144,3.1,144,145.2,144,0,144,7,14.6,144,7,0.053,144,0.002,144,0.011,144,0.013,144,0.0026,144,0.472,144,0,0,8.86,151
854,05/06/2021 14:00,0.055,144,0.002,144,0.01,144,0.012,144,0.0031,144,0.438,144,21.4,151,24.3,144,29.5,144,34.9,144,3.3,144,144.5,144,0,144,7,21.2,144,7,0.056,144,0.002,144,0.01,144,0.011,144,0.0029,144,0.418,144,0,0,7.44,151
855,05/06/2021 15:00,0.059,144,0.002,144,0.009,144,0.011,144,0.0025,144,0.478,144,15.1,151,24.4,144,30.4,144,31.3,144,4.5,144,189.8,144,0,144,7,15,144,7,0.059,144,0.002,144,0.009,144,0.011,144,0.0023,144,0.46,144,0,0,8.52,151
856,05/06/2021 16:00,0.063,144,0.003,144,0.008,144,0.01,144,0.0027,144,0.451,144,13.7,144,24.5,144,31.6,144,25.9,144,3.4,144,145.1,144,0,144,7,13.6,144,7,0.063,144,0.002,144,0.007,144,0.009,144,0.0025,144,0.433,144,0,0,6.97,151
857,05/06/2021 17:00,0.061,144,0.002,144,0.005,144,0.007,144,0.0024,144,0.42,144,14.4,151,24.6,144,32.1,144,22.8,144,4.9,144,211.3,144,0,144,7,14.2,144,7,0.062,144,0.001,144,0.005,144,0.006,144,0.0022,144,0.404,144,0,0,4.31,151
858,05/06/2021 18:00,0.059,144,0.003,144,0.006,144,0.008,144,0.0025,144,0.405,144,12.1,151,24.5,144,31.9,144,22.6,144,5.8,144,238.7,144,0,144,7,11.9,144,7,0.059,144,0.002,144,0.005,144,0.007,144,0.0023,144,0.389,144,0,0,1.65,151
859,05/06/2021 19:00,0.043,144,0.002,144,0.01,144,0.011,144,0.0027,144,0.486,144,23.5,151,24.3,144,29.1,144,35.9,144,8.3,144,203.2,144,0,144,7,23.2,144,7,0.043,144,0.001,144,0.01,144,0.011,144,0.0025,144,0.471,144,0,0,0.62,151
860,05/06/2021 20:00,0.032,144,0.002,144,0.011,144,0.013,144,0.0025,144,0.559,144,38.6,144,24.1,144,26.4,144,45.5,144,8.3,144,204.2,144,0,144,7,38.2,144,7,0.032,144,0.001,144,0.011,144,0.012,144,0.0023,144,0.545,144,0,0,0.24,151
861,05/06/2021 21:00,0.031,144,0.002,144,0.009,144,0.011,144,0.0024,144,0.566,144,0,151,24,144,24.4,144,56.9,144,9.3,144,210.7,144,0,144,7,0,144,7,0.031,144,0.001,144,0.009,144,0.011,144,0.0022,144,0.553,144,0,0,0.22,151
862,05/06/2021 22:00,0.032,144,0.002,144,0.01,144,0.011,144,0.0023,144,0.578,144,51.5,151,23.9,144,23.7,144,60.5,144,4.6,144,183.1,144,0,144,7,51.2,144,7,0.032,144,0.001,144,0.009,144,0.01,144,0.0022,144,0.567,144,0,0,0.22,151
863,05/06/2021 23:00,0.034,144,0.002,144,0.01,144,0.011,144,0.0024,144,0.563,144,25.3,151,23.9,144,23.6,144,56.8,144,3.5,144,205.6,144,0,144,7,25.1,144,7,0.034,144,0.001,144,0.009,144,0.01,144,0.0022,151,0.549,151,0,0,0.22,151
864,06/06/2021 00:00,0.032,144,0.002,144,0.009,144,0.01,144,0.0022,144,0.645,144,16.8,151,23.9,144,23,144,62.2,144,4.6,144,207,144,0,144,7,16.6,151,7,0.032,144,0.002,144,0.008,144,0.01,144,0.0019,151,0.635,144,0,0,0.22,151
865,06/06/2021 01:00,0.028,144,0.002,144,0.008,144,0.009,144,0.0021,144,0.653,144,14.1,144,23.9,144,22.4,144,67.5,144,5.8,144,207.5,144,0,144,7,13.9,144,7,0.028,144,0.001,144,0.007,144,0.008,144,0.0019,144,0.643,144,0,0,0.22,151
866,06/06/2021 02:00,0.026,144,0.002,144,0.008,144,0.009,144,0.002,144,0.644,144,12.5,144,23.9,144,21.9,144,70.4,144,4.3,144,207.4,144,0,144,7,12.3,144,7,0.026,144,0.001,144,0.008,144,0.009,144,0.0018,144,0.636,144,0,0,0.21,151
867,06/06/2021 03:00,0.027,144,0.002,144,0.007,144,0.008,144,0.0021,144,0.664,144,15.1,151,23.9,144,21.8,144,69.6,144,2.5,144,198.8,144,0,144,7,15,144,7,0.027,144,0.001,144,0.006,144,0.007,144,0.0019,144,0.653,144,0,0,0.22,151
868,06/06/2021 04:00,0.025,144,0.002,144,0.007,144,0.008,144,0.0022,144,0.659,144,11.2,151,23.9,144,21.5,144,72,144,2.6,144,182.2,144,0,144,7,11,144,7,0.026,144,0.001,144,0.007,144,0.008,144,0.002,144,0.649,144,0,0,0.22,151
869,06/06/2021 05:00,0.023,144,0.002,144,0.007,144,0.008,144,0.0022,144,0.67,144,14.2,151,23.9,144,21,144,73.4,144,1.8,144,46.9,144,0,144,7,14,144,7,0.024,144,0.001,144,0.006,144,0.008,144,0.002,144,0.66,144,0,0,0.22,151
870,06/06/2021 06:00,0.018,144,0.002,144,0.011,144,0.012,144,0.0022,144,0.748,144,13.2,151,23.9,144,20.2,144,79.4,144,1.4,144,128.4,144,0,144,7,13,144,7,0.018,144,0.001,146,0.01,144,0.011,144,0.002,144,0.735,144,0,0,0.22,151
871,06/06/2021 07:00,0.012,144,0.005,144,0.02,144,0.024,144,0.0022,144,0.967,144,14.2,144,23.9,144,20,144,80.8,144,1.5,144,233.1,144,0,144,7,14,144,7,0.012,144,0.004,144,0.02,144,0.024,144,0.002,144,0.955,144,0,0,0.29,151
872,06/06/2021 08:00,0.009,144,0.012,144,0.031,144,0.043,144,0.0028,144,1.135,144,21.7,151,23.9,144,20.8,144,77.4,144,1.7,144,165.4,144,0,144,7,21.5,144,7,0.009,144,0.012,144,0.031,144,0.043,144,0.0027,144,1.123,144,0,0,0.78,151
873,06/06/2021 09:00,0.016,144,0.016,144,0.034,144,0.05,144,0.0036,144,1.316,144,31.1,151,23.9,144,22.3,144,70.2,144,2,144,138.8,144,0,144,7,30.8,144,7,0.017,144,0.015,144,0.034,144,0.049,144,0.0036,144,1.299,144,0,0,2.1,151
874,06/06/2021 10:00,0.029,144,0.009,144,0.025,144,0.032,144,0.0041,144,1.008,144,35,151,23.9,144,23.8,144,60.1,144,2.2,144,142.9,144,0,144,7,34.6,144,7,0.03,144,0.008,144,0.024,144,0.032,144,0.004,144,0.993,144,0,0,4.15,151
875,06/06/2021 11:00,0.04,144,0.008,144,0.026,144,0.033,144,0.0049,144,0.891,144,32.9,151,24.1,144,25.8,144,50,144,2.6,144,157.4,144,0,144,7,32.6,144,7,0.04,144,0.007,144,0.025,144,0.032,144,0.0048,144,0.877,144,0,0,7.02,151
876,06/06/2021 12:00,0.059,144,0.004,144,0.016,144,0.019,144,0.0038,144,0.661,144,33.6,151,24.2,144,27.8,144,39.6,144,2.9,144,173.1,144,0,144,7,33.3,144,7,0.059,144,0.003,144,0.015,144,0.019,144,0.0036,144,0.649,144,0,0,9.35,151
877,06/06/2021 13:00,0.07,144,0.002,144,0.01,144,0.012,144,0.0027,144,0.551,144,25.2,151,24.3,144,29.6,144,32.4,144,3.2,144,202.9,144,0,144,7,25,144,7,0.07,144,0.002,144,0.01,144,0.012,144,0.0025,144,0.534,144,0,0,10.67,151
878,06/06/2021 14:00,0.066,144,0.003,144,0.011,144,0.013,144,0.0029,144,0.477,144,19,151,24.4,144,31.6,144,26.5,144,3.5,144,119.3,144,0,144,7,18.8,144,7,0.067,144,0.002,144,0.01,144,0.012,144,0.0027,144,0.458,144,0,0,10.49,151
879,06/06/2021 15:00,0.055,144,0.004,144,0.012,144,0.015,144,0.0033,144,0.421,144,16.2,151,24.5,144,32,144,27.4,144,6.6,144,208.7,144,0,144,7,16,151,7,0.056,144,0.003,144,0.011,144,0.015,144,0.0032,144,0.405,144,0,0,7.42,151
880,06/06/2021 16:00,0.056,144,0.003,144,0.007,144,0.009,144,0.0026,144,0.441,144,12.4,151,24.4,144,32.2,144,26.8,144,5.8,144,238.1,144,0,144,7,12.2,144,7,0.056,144,0.002,144,0.007,144,0.009,144,0.0024,144,0.425,144,0,0,6.26,151
881,06/06/2021 17:00,0.06,144,0.003,144,0.006,144,0.007,144,0.0023,144,0.458,144,11.4,151,24.5,144,33.1,144,22.4,144,4.1,144,211.5,144,0,144,7,11.2,144,7,0.06,144,0.002,144,0.005,144,0.007,144,0.0021,144,0.443,144,0,0,4.29,151
882,06/06/2021 18:00,0.055,144,0.002,144,0.01,144,0.011,144,0.003,144,0.507,144,14.1,151,24.5,144,32.7,144,25,144,6.1,144,235.2,144,0,144,7,13.9,144,7,0.055,144,0.002,144,0.009,144,0.011,144,0.0028,144,0.494,144,0,0,1.5,151
883,06/06/2021 19:00,0.048,144,0.003,144,0.011,144,0.012,144,0.003,144,0.471,144,15.9,151,24.3,144,32.3,144,23.4,144,6.4,144,234.1,144,0,144,7,15.7,144,7,0.048,144,0.002,144,0.01,144,0.012,144,0.0029,144,0.456,144,0,0,0.72,151
884,06/06/2021 20:00,0.045,144,0.002,144,0.013,144,0.015,144,0.0025,144,0.588,144,17.7,144,24.2,144,30.6,144,30.4,144,6.9,144,127.3,144,0,144,7,17.4,144,7,0.045,144,0.001,144,0.013,144,0.014,144,0.0023,144,0.578,144,0,0,0.24,151
885,06/06/2021 21:00,0.035,144,0.002,144,0.012,144,0.013,144,0.0026,144,0.655,144,26.9,151,24,144,24.8,144,60.5,144,8.8,144,173.3,144,0.8,144,7,26.6,144,7,0.036,144,0.001,144,0.012,144,0.013,144,0.0024,144,0.647,144,0,0,0.22,151
886,06/06/2021 22:00,0.035,144,0.002,144,0.008,144,0.009,144,0.0022,144,0.687,144,12.9,144,24,144,21.8,144,75.7,144,6.9,144,197.2,144,0.7,144,7,12.7,144,7,0.035,144,0.001,146,0.008,144,0.009,144,0.002,144,0.678,144,0,0,0.22,151
887,06/06/2021 23:00,0.027,144,0.002,144,0.013,144,0.014,144,0.0023,144,0.76,144,17.9,151,24,144,23.1,144,72.5,144,5.3,144,196.8,144,0,144,7,17.7,144,7,0.027,144,0.001,144,0.013,144,0.014,144,0.002,151,0.752,151,0,0,0.22,151
888,07/06/2021 00:00,0.026,144,0.001,144,0.01,144,0.011,144,0.0022,144,0.742,144,23.8,144,23.9,144,23.2,144,68.1,144,2.8,144,181.4,144,0,144,7,23.5,144,7,0.026,144,0.001,146,0.01,144,0.01,144,0.002,151,0.731,144,0,0,0.22,151
889,07/06/2021 01:00,0.025,144,0.002,144,0.011,144,0.013,144,0.0023,144,0.679,144,21.5,144,23.9,144,23,144,67.1,144,1.3,144,159.3,144,0,144,7,21.3,144,7,0.025,144,0.001,144,0.011,144,0.012,144,0.0021,144,0.669,144,0,0,0.22,151
890,07/06/2021 02:00,0.024,144,0.002,144,0.009,144,0.01,144,0.0023,144,0.677,144,20.9,151,23.9,144,22.6,144,70.2,144,2.6,144,174.1,144,0,144,7,20.7,144,7,0.024,144,0.001,144,0.008,144,0.01,144,0.002,144,0.667,144,0,0,0.22,151
891,07/06/2021 03:00,0.03,144,0.002,144,0.005,144,0.007,144,0.0022,144,0.64,144,21.7,151,23.9,144,22.8,144,65.4,144,2.9,144,180.3,144,0,144,7,21.5,144,7,0.03,144,0.001,144,0.005,144,0.006,144,0.002,144,0.632,144,0,0,0.22,151
892,07/06/2021 04:00,0.026,144,0.002,144,0.009,144,0.01,144,0.0022,144,0.658,144,18.2,151,23.9,144,22.4,144,66.9,144,1.5,144,179,144,0,144,7,18.1,144,7,0.026,144,0.001,144,0.008,144,0.009,144,0.002,144,0.649,144,0,0,0.22,151
893,07/06/2021 05:00,0.023,144,0.002,144,0.011,144,0.012,144,0.0023,144,0.653,144,21.2,151,23.9,144,21.7,144,69.4,144,0.9,144,195.3,144,0,144,7,21,144,7,0.023,144,0.001,144,0.01,144,0.011,144,0.0021,144,0.643,144,0,0,0.22,151
894,07/06/2021 06:00,0.017,144,0.003,144,0.019,144,0.022,144,0.0023,144,0.709,144,19.9,151,23.9,144,21,144,72.6,144,2.3,144,258.8,144,0,144,7,19.7,144,7,0.017,144,0.003,144,0.019,144,0.021,144,0.0021,144,0.698,144,0,0,0.22,151
895,07/06/2021 07:00,0.016,144,0.004,144,0.027,144,0.03,144,0.0023,144,0.895,144,24.6,144,24,144,20.8,144,72,144,1.7,144,242.8,144,0,144,7,24.3,144,7,0.017,144,0.004,144,0.026,144,0.03,144,0.0021,144,0.885,144,0,0,0.3,151
896,07/06/2021 08:00,0.013,144,0.017,144,0.037,144,0.053,144,0.0029,144,1.183,144,34.9,144,24,144,21.8,144,67.2,144,1.7,144,216.2,144,0,144,7,34.6,144,7,0.013,144,0.016,144,0.037,144,0.053,144,0.0028,144,1.17,144,0,0,0.88,151
897,07/06/2021 09:00,0.03,144,0.007,144,0.018,144,0.024,144,0.0029,144,0.82,144,31.9,144,24,144,23.4,144,57.9,144,3.7,144,249.2,144,0,144,7,31.6,144,7,0.03,144,0.006,144,0.017,144,0.024,144,0.0027,144,0.81,144,0,0,2.39,151
898,07/06/2021 10:00,0.036,144,0.009,144,0.015,144,0.024,144,0.0025,144,0.667,144,24.6,151,24,144,25.2,144,50.1,144,4.2,144,245.9,144,0,144,7,24.4,144,7,0.036,144,0.008,144,0.015,144,0.023,144,0.0023,144,0.657,144,0,0,4.74,151
899,07/06/2021 11:00,0.045,144,0.004,144,0.01,144,0.013,144,0.0024,144,0.514,144,22.4,151,24.1,144,26.8,144,39,144,4.5,144,252.4,144,0,144,7,22.2,144,7,0.045,144,0.003,144,0.01,144,0.013,144,0.0021,144,0.498,144,0,0,7.42,151
900,07/06/2021 12:00,0.049,144,0.003,144,0.008,144,0.01,144,0.0024,144,0.441,144,17.4,144,24.2,144,28.6,144,34.7,144,4.8,144,229,144,0,144,7,17.2,144,7,0.049,144,0.002,144,0.007,144,0.009,144,0.0022,144,0.425,144,0,0,9.59,151
901,07/06/2021 13:00,0.048,144,0.003,144,0.007,144,0.009,144,0.0024,144,0.36,144,18,144,24.3,144,30.7,144,24.5,144,4.8,144,216.3,144,0,144,7,17.8,144,7,0.048,144,0.002,144,0.006,144,0.009,144,0.0021,144,0.344,144,0,0,10.9,151
902,07/06/2021 14:00,0.049,144,0.003,144,0.007,144,0.01,144,0.0026,144,0.39,144,13.2,151,24.4,144,32,144,22.4,144,5.1,144,213.6,144,0,144,7,13.1,144,7,0.049,144,0.003,144,0.007,144,0.009,144,0.0024,144,0.375,144,0,0,10.56,151
903,07/06/2021 15:00,0.051,144,0.003,144,0.007,144,0.009,144,0.0026,144,0.434,144,13.5,151,24.5,144,33.2,144,19.5,144,5.4,144,236.7,144,0,144,7,13.3,144,7,0.051,144,0.002,144,0.006,144,0.009,144,0.0024,144,0.421,144,0,0,9.35,151
904,07/06/2021 16:00,0.054,144,0.003,144,0.007,144,0.009,144,0.0026,144,0.439,144,12.3,151,24.5,144,33.7,144,18.4,144,5.2,144,223.4,144,0,144,7,12.2,144,7,0.054,144,0.002,144,0.007,144,0.009,144,0.0024,144,0.425,144,0,0,6.93,151
905,07/06/2021 17:00,0.058,144,0.002,144,0.006,144,0.008,144,0.0025,144,0.522,144,15.5,151,24.5,144,34,144,18,144,4,144,197.4,144,0,144,7,15.3,144,7,0.059,144,0.002,144,0.006,144,0.008,144,0.0023,144,0.51,144,0,0,4.19,151
906,07/06/2021 18:00,0.057,144,0.003,144,0.008,144,0.01,144,0.0028,144,0.549,144,16.8,151,24.5,144,34.1,144,18.6,144,4.2,144,218.3,144,0,144,7,16.7,144,7,0.057,144,0.002,144,0.008,144,0.01,144,0.0026,144,0.538,144,0,0,1.91,151
907,07/06/2021 19:00,0.048,144,0.003,144,0.017,144,0.019,144,0.0041,144,0.612,144,19.7,151,24.4,144,33.5,144,21.4,144,6.8,144,234.6,144,0,144,7,19.6,144,7,0.048,144,0.003,144,0.016,144,0.019,144,0.0041,144,0.605,144,0,0,0.65,151
908,07/06/2021 20:00,0.038,144,0.003,144,0.028,144,0.03,144,0.0051,144,0.69,144,22.3,151,24.3,144,32,144,25.4,144,5.9,144,231.9,144,0,144,7,22.1,144,7,0.038,144,0.002,144,0.027,144,0.029,144,0.0051,144,0.685,144,0,0,0.25,151
909,07/06/2021 21:00,0.042,144,0.002,144,0.013,144,0.014,144,0.0027,144,0.738,144,23.3,151,24.1,144,30.1,144,33.2,144,6.5,144,245.4,144,0,144,7,23.1,144,7,0.042,144,0.001,144,0.012,144,0.013,144,0.0026,144,0.731,144,0,0,0.22,151
910,07/06/2021 22:00,0.038,144,0.002,144,0.013,144,0.015,144,0.0028,144,0.807,144,31.3,151,24,144,28.9,144,40,144,4.3,144,215.3,144,0,144,7,31,144,7,0.038,144,0.002,144,0.013,144,0.015,144,0.0027,144,0.8,144,0,0,0.22,151
911,07/06/2021 23:00,0.033,144,0.001,144,0.01,144,0.011,144,0.0026,144,0.786,144,35.9,151,23.9,144,27.2,144,50.6,144,6.5,144,218.5,144,0,144,7,35.6,144,7,0.034,144,0.001,146,0.01,144,0.011,144,0.0024,151,0.78,151,0,0,0.22,151
912,08/06/2021 00:00,0.03,144,0.002,144,0.011,144,0.012,144,0.0023,144,0.765,144,34,144,23.9,144,26.3,144,54.5,144,3.6,144,238.7,144,0,144,7,33.7,144,7,0.031,144,0.002,144,0.01,144,0.012,144,0.0021,151,0.757,144,0,0,0.22,151
913,08/06/2021 01:00,0.027,144,0.002,144,0.01,144,0.012,144,0.002,144,0.8,144,36.5,151,23.9,144,25.3,144,59.8,144,1.6,144,147,144,0,144,7,36.1,144,7,0.027,144,0.001,144,0.01,144,0.011,144,0.0018,144,0.791,144,0,0,0.22,151
914,08/06/2021 02:00,0.033,144,0.002,144,0.008,144,0.009,144,0.002,144,0.785,144,34,151,23.9,144,25.6,144,56.5,144,2.4,144,193.1,144,0,144,7,33.7,144,7,0.033,144,0.002,144,0.007,144,0.009,144,0.0017,144,0.775,144,0,0,0.22,151
915,08/06/2021 03:00,0.027,144,0.002,144,0.009,144,0.011,144,0.0019,144,0.783,144,33.6,144,23.9,144,24.1,144,62.4,144,2,144,185.1,144,0,144,7,33.3,144,7,0.027,144,0.002,144,0.008,144,0.01,144,0.0017,144,0.774,144,0,0,0.22,151
916,08/06/2021 04:00,0.024,144,0.002,144,0.009,144,0.011,144,0.0018,144,0.787,144,31.1,151,23.9,144,23.4,144,65,144,2.1,144,171.5,144,0,144,7,30.8,144,7,0.024,144,0.002,144,0.009,144,0.01,144,0.0016,144,0.777,144,0,0,0.22,151
917,08/06/2021 05:00,0.021,144,0.002,144,0.012,144,0.013,144,0.0019,144,0.805,144,29.4,151,23.9,144,23.1,144,65.8,144,0.8,144,165.2,144,0,144,7,29.1,144,7,0.022,144,0.001,144,0.012,144,0.013,144,0.0017,144,0.795,144,0,0,0.22,151
918,08/06/2021 06:00,0.01,144,0.005,144,0.028,144,0.032,144,0.002,144,0.923,144,25.4,144,23.9,144,22.5,144,69.2,144,1.3,144,186.8,144,0,144,7,25.2,144,7,0.01,144,0.004,144,0.028,144,0.032,144,0.0017,144,0.914,144,0,0,0.22,151
919,08/06/2021 07:00,0.001,144,0.022,144,0.048,144,0.069,144,0.0024,144,1.227,144,37.3,144,23.9,144,22.2,144,69.3,144,2.1,144,245.7,144,0,144,7,36.9,144,7,0.002,144,0.021,144,0.048,144,0.069,144,0.0022,144,1.215,144,0,0,0.29,151
920,08/06/2021 08:00,0.014,144,0.012,144,0.034,144,0.045,144,0.0023,144,1.093,144,57.6,151,24,144,22.8,144,66.3,144,3.3,144,259.9,144,0,144,7,57.1,144,7,0.014,144,0.012,144,0.034,144,0.045,144,0.0021,144,1.082,144,0,0,0.84,151
921,08/06/2021 09:00,0.028,144,0.006,144,0.015,144,0.02,144,0.0021,144,0.864,144,45,151,24,144,24.3,144,60.6,144,3.5,144,229.3,144,0,144,7,44.5,144,7,0.028,144,0.005,144,0.014,144,0.02,144,0.0019,144,0.854,144,0,0,2.25,151
922,08/06/2021 10:00,0.036,144,0.005,144,0.012,144,0.016,144,0.0023,144,0.73,144,42.2,151,24.1,144,26.3,144,48.6,144,3.4,144,244,144,0,144,7,41.7,144,7,0.036,144,0.004,144,0.012,144,0.016,144,0.0021,144,0.719,144,0,0,4.61,151
923,08/06/2021 11:00,0.044,144,0.005,144,0.011,144,0.015,144,0.0023,144,0.6,144,35.6,144,24.1,144,28.8,144,36,144,3.2,144,179.8,144,0,144,7,35.2,144,7,0.044,144,0.004,144,0.011,144,0.014,144,0.0021,144,0.588,144,0,0,7.33,151
924,08/06/2021 12:00,0.054,144,0.003,144,0.011,144,0.014,144,0.0025,144,0.555,144,32.8,144,24.3,144,30.6,144,30.6,144,3.4,144,89.7,144,0,144,7,32.5,144,7,0.054,144,0.003,144,0.011,144,0.013,144,0.0023,144,0.54,144,0,0,9.72,151
925,08/06/2021 13:00,0.064,144,0.003,144,0.011,144,0.014,144,0.0027,144,0.541,144,29.3,144,24.4,144,32.3,144,26.1,144,3.2,144,134,144,0,144,7,29,144,7,0.065,144,0.003,144,0.011,144,0.014,144,0.0025,144,0.526,144,0,0,11,151
926,08/06/2021 14:00,0.071,144,0.002,144,0.01,144,0.012,144,0.0023,144,0.5,144,27,144,24.4,144,34.2,144,19.3,144,3.8,144,105,144,0,144,7,26.7,144,7,0.071,144,0.001,144,0.01,144,0.011,144,0.0021,144,0.486,144,0,0,10.96,151
927,08/06/2021 15:00,0.072,144,0.003,144,0.011,144,0.013,144,0.0021,144,0.498,144,24.6,144,24.5,144,34.8,144,19.7,144,3.6,144,149,144,0,144,7,24.4,144,7,0.072,144,0.002,144,0.011,144,0.013,144,0.0019,144,0.483,144,0,0,7.38,151
928,08/06/2021 16:00,0.074,144,0.003,144,0.011,144,0.013,144,0.0023,144,0.526,144,24.3,144,24.4,144,35.4,144,19.8,144,3.6,144,143.1,144,0,144,7,24,144,7,0.074,144,0.002,144,0.01,144,0.012,144,0.0021,144,0.515,144,0,0,5.99,151
929,08/06/2021 17:00,0.074,144,0.002,144,0.021,144,0.022,144,0.0025,144,0.718,144,57.5,144,24.4,144,34.9,144,23.4,144,7.2,144,136.3,144,0,144,7,56.9,144,7,0.075,144,0.002,144,0.02,144,0.022,144,0.0023,144,0.709,144,0,0,2.56,151
930,08/06/2021 18:00,0.071,144,0.003,144,0.026,144,0.029,144,0.0025,144,0.86,144,65,144,24.3,144,33.7,144,26,144,4.7,144,179.9,144,0,144,7,64.4,144,7,0.071,144,0.003,144,0.026,144,0.028,144,0.0023,144,0.851,144,0,0,1.49,151
